id,latitude,longitude,location,vehicle_number,vehicle_type,description,violation_type,offence_code,created_datetime,closed_datetime,modified_datetime,device_id,created_by_id,center_code,police_station,data_sent_to_scita,junction_name,action_taken_timestamp,data_sent_to_scita_timestamp,updated_vehicle_number,updated_vehicle_type,validation_status,validation_timestamp
FKID178852,13.1908514,77.6458565,"Ronald Colaco Road, Sadahalli Gate Junction, Navarathna Agrahara, Bengaluru, Karnataka. Pin-562157 (India)",FKN00GL147516,MOTOR CYCLE,,"[""NO PARKING""]",[113],2023-12-12 02:13:46+00,,2023-12-12 02:34:37.735702+00,FKDEV00556,FKUSR00544,40.0,Chikkajala,True,No Junction,,,FKN00GL147516,MOTOR CYCLE,approved,2023-12-12 23:56:49.358+00
FKID080807,13.1860029,77.6798566,"Unnamed Road, Begur Chikkanahalli, Bengaluru, Karnataka. Pin-562149 (India)",FKN00GL69798,CAR,,"[""NO PARKING""]",[113],2024-02-29 22:35:46+00,,2024-02-29 22:47:45.737168+00,FKDEV00858,FKUSR00827,40.0,Chikkajala,True,No Junction,,,,,,
FKID048040,13.183632,77.6795197,"Unnamed Road, Jagajothi Nagar, Muthugada Halli, Bengaluru, Karnataka. Pin-562157 (India)",FKN00GL42978,MAXI-CAB,,"[""NO PARKING""]",[113],2024-02-17 05:17:46+00,,2024-02-17 06:15:27.2722+00,FKDEV00717,FKUSR00690,40.0,Chikkajala,True,No Junction,,,,,,
FKID009995,13.1856074,77.6799587,"Unnamed Road, Begur Chikkanahalli, Bengaluru, Karnataka. Pin-562149 (India)",FKN00GL9445,CAR,,"[""NO PARKING""]",[113],2024-02-01 00:44:46+00,,2024-02-01 00:48:13.494469+00,FKDEV00068,FKUSR00068,40.0,Chikkajala,True,No Junction,,,FKN00GL9445,CAR,approved,2024-02-02 01:39:18.211+00
FKID076710,13.1848983,77.6795483,"Unnamed Road, Begur Chikkanahalli, Bengaluru, Karnataka. Pin-562149 (India)",FKN00GL66552,CAR,,"[""WRONG PARKING""]",[112],2024-02-28 00:28:46+00,,2024-02-28 00:29:38.962073+00,FKDEV00068,FKUSR00068,40.0,Chikkajala,True,No Junction,,,,,,
FKID078202,13.1614851,77.6265527,"Bengaluru Bellary Road, Vidyanagar Junction, Chikkajala, Bengaluru, Karnataka. Pin-562157 (India)",FKN00GL67757,CAR,,"[""NO PARKING"",""WRONG PARKING""]","[113,112]",2024-02-28 21:00:46+00,,2024-02-28 21:04:19.592619+00,FKDEV00790,FKUSR00758,40.0,Chikkajala,True,No Junction,,,,,,
FKID033086,13.1861136,77.6798518,"Unnamed Road, Begur Chikkanahalli, Bengaluru, Karnataka. Pin-562149 (India)",FKN00GL30168,CAR,,"[""NO PARKING""]",[113],2024-02-09 21:49:46+00,,2024-02-09 21:55:43.272133+00,FKDEV00977,FKUSR00937,40.0,Chikkajala,True,No Junction,,,,,,
FKID064339,13.187445,77.6802417,"Unnamed Road, Begur Chikkanahalli, Bengaluru, Karnataka. Pin-562149 (India)",FKN00GL52222,MAXI-CAB,,"[""NO PARKING""]",[113],2024-02-23 07:43:46+00,,2024-02-23 08:00:59.786525+00,FKDEV00038,FKUSR00038,40.0,Chikkajala,True,No Junction,,,,,,
FKID294102,13.1854841,77.6797984,"Unnamed Road, Begur Chikkanahalli, Bengaluru, Karnataka. Pin-562149 (India)",FKN00GL230092,CAR,,"[""WRONG PARKING""]",[112],2023-11-15 21:39:46+00,,2023-11-18 21:35:40.342081+00,FKDEV00068,FKUSR00068,40.0,Chikkajala,False,No Junction,,,,,,
FKID243289,13.1867543,77.6807106,"Unnamed Road, Begur Chikkanahalli, Bengaluru, Karnataka. Pin-562149 (India)",FKN00GL194862,CAR,,"[""WRONG PARKING""]",[112],2024-01-13 22:35:46+00,,2024-01-14 08:53:02.163058+00,FKDEV00068,FKUSR00068,40.0,Chikkajala,True,No Junction,,,FKN00GL194862,MAXI-CAB,approved,2024-01-15 00:30:13.39+00
FKID202843,13.1835681,77.6795196,"Unnamed Road, Jagajothi Nagar, Muthugada Halli, Bengaluru, Karnataka. Pin-562157 (India)",FKN00GL165660,CAR,,"[""NO PARKING""]",[113],2023-11-26 08:07:46+00,,2023-11-26 08:42:02.412022+00,FKDEV00038,FKUSR00038,40.0,Chikkajala,True,No Junction,,,FKN00GL165660,CAR,approved,2023-11-28 00:32:25.409+00
FKID242080,13.1849214,77.6797052,"Unnamed Road, Begur Chikkanahalli, Bengaluru, Karnataka. Pin-562149 (India)",FKN00GL62594,CAR,,"[""PARKING IN A MAIN ROAD"",""DOUBLE PARKING"",""WRONG PARKING""]","[107,109,112]",2024-03-31 22:17:46+00,,2024-03-31 22:42:09.759875+00,FKDEV01421,FKUSR01350,40.0,Chikkajala,True,No Junction,,2024-04-18 20:21:22.755563+00,,,,
FKID160455,13.1913473,77.6461783,"Ronald Colaco Road, Sadahalli Gate Junction, Navarathna Agrahara, Bengaluru, Karnataka. Pin-562157 (India)",FKN00GL133168,CAR,,"[""NO PARKING""]",[113],2023-12-08 08:32:46+00,,2023-12-08 08:40:43.069765+00,FKDEV01270,FKUSR01213,40.0,Chikkajala,True,No Junction,,,FKN00GL133168,CAR,approved,2023-12-10 02:53:55.573+00
FKID213563,13.1910283,77.6458643,"Ronald Colaco Road, Sadahalli Gate Junction, Navarathna Agrahara, Bengaluru, Karnataka. Pin-562157 (India)",FKN00GL173520,CAR,,"[""NO PARKING""]",[113],2023-12-29 05:27:46+00,,2023-12-29 05:38:58.761378+00,FKDEV01270,FKUSR01213,40.0,Chikkajala,True,No Junction,,,FKN00GL173520,CAR,rejected,2023-12-30 07:30:15.277+00
FKID203335,13.1913765,77.6462826,"Bengaluru Bellary Road, Sadahalli Gate Junction, Navarathna Agrahara, Bengaluru, Karnataka. Pin-562157 (India)",FKN00GL165983,CAR,,"[""NO PARKING""]",[113],2023-11-26 19:41:46+00,,2023-11-26 19:51:49.374585+00,FKDEV00556,FKUSR00544,40.0,Chikkajala,True,No Junction,,,FKN00GL165983,CAR,rejected,2023-11-26 20:24:53.688+00
FKID178882,13.1915702,77.646586,"Bengaluru Bellary Road, Sadahalli Gate Junction, Navarathna Agrahara, Bengaluru, Karnataka. Pin-562157 (India)",FKN00GL147544,JEEP,,"[""NO PARKING""]",[113],2023-12-12 02:20:46+00,,2023-12-12 02:34:49.690975+00,FKDEV00556,FKUSR00544,40.0,Chikkajala,True,No Junction,,,FKN00GL147544,JEEP,approved,2023-12-12 23:52:58.816+00
FKID235341,13.18609,77.68005,"Unnamed Road, Begur Chikkanahalli, Bengaluru, Karnataka. Pin-562149 (India)",FKN00GL189294,MAXI-CAB,,"[""NO PARKING""]",[113],2024-01-03 00:00:46+00,,2024-01-03 00:53:14.597967+00,FKDEV00038,FKUSR00038,40.0,Chikkajala,True,No Junction,,,FKN00GL189294,MAXI-CAB,approved,2024-01-03 23:47:15.811+00
FKID174382,13.1842067,77.6797914,"Beguru, Yelahanka taluku, Bengaluru Urban, Karnataka, 562149, India",FKN00GL144001,MAXI-CAB,,"[""PARKING IN A MAIN ROAD"",""NO PARKING""]","[107,113]",2023-12-03 07:28:46+00,,2023-12-10 23:25:28.886799+00,FKDEV00113,FKUSR00114,40.0,Chikkajala,True,No Junction,,,FKN00GL144001,MAXI-CAB,approved,2023-12-12 00:13:43.856+00
FKID013457,13.1914304,77.6464924,"Bengaluru Bellary Road, Sadahalli Gate Junction, Navarathna Agrahara, Bengaluru, Karnataka. Pin-562157 (India)",FKN00GL12667,MAXI-CAB,,"[""PARKING IN A MAIN ROAD"",""NO PARKING""]","[107,113]",2024-02-04 07:33:46+00,,2024-02-04 07:53:31.305253+00,FKDEV01244,FKUSR01190,40.0,Chikkajala,True,No Junction,,,,,,
FKID169866,13.1835606,77.6796338,"Unnamed Road, Jagajothi Nagar, Muthugada Halli, Bengaluru, Karnataka. Pin-562157 (India)",FKN00GL140405,CAR,,"[""NO PARKING""]",[113],2023-12-08 01:36:46+00,,2023-12-08 04:53:14.76375+00,FKDEV00038,FKUSR00038,40.0,Chikkajala,True,No Junction,,,FKN00GL140405,CAR,approved,2023-12-08 23:58:52.047+00
FKID168984,13.1844083,77.6797667,"Unnamed Road, Begur Chikkanahalli, Bengaluru, Karnataka. Pin-562149 (India)",FKN00GL139681,MAXI-CAB,,"[""NO PARKING""]",[113],2023-12-05 23:51:46+00,,2023-12-05 23:59:20.812361+00,FKDEV00038,FKUSR00038,40.0,Chikkajala,True,No Junction,,,FKN00GL139681,MAXI-CAB,rejected,2023-12-08 01:14:47.121+00
FKID092724,13.1836289,77.6840603,"Unnamed Road, Chikkanahalli North Taluka, Bengaluru, Karnataka. Pin-562149 (India)",FKN00GL79300,CAR,,"[""WRONG PARKING""]",[112],2024-02-23 23:20:46+00,,2024-02-23 23:30:20.439639+00,FKDEV00068,FKUSR00068,40.0,Chikkajala,True,No Junction,,,,,,
FKID227394,13.187285,77.6809205,"Unnamed Road, Begur Chikkanahalli, Bengaluru, Karnataka. Pin-562149 (India)",FKN00GL183578,TEMPO,,"[""WRONG PARKING""]",[112],2024-01-05 22:33:46+00,,2024-01-05 22:45:14.006161+00,FKDEV00068,FKUSR00068,40.0,Chikkajala,True,No Junction,,,FKN00GL183578,TEMPO,created1,2024-01-08 01:48:26.702+00
FKID108677,12.9645933,77.57654,"Mysore Road, Sri Krishna Rajendra Market, Chickpete, Bengaluru, Karnataka. Pin-560002 (India)",FKN00GL91648,SCOOTER,,"[""NO PARKING""]",[113],2024-03-16 19:07:46+00,,2024-03-17 00:49:43.738727+00,FKDEV01161,FKUSR01109,28.0,City Market,True,BTP082 - KR Market Junction,,2024-04-04 20:18:33.132524+00,,,,
FKID181679,12.9723348,77.5795934,"Hospital Road, Kempegowda Extension, Chickpete, Bengaluru, Karnataka. Pin-560009 (India)",FKN00GL116388,SCOOTER,,"[""NO PARKING""]",[113],2023-12-13 05:56:46+00,,2023-12-13 05:58:25.940654+00,FKDEV00128,FKUSR00128,28.0,City Market,True,BTP038 - Mysore Bank Junction,,,FKN00GL116388,SCOOTER,approved,2023-12-16 05:02:33.022+00
FKID045659,12.9732187,77.5774806,"AS Char Main Road, Kempegowda Maharaja Complex, Kempegowda Extension, Chickpete, Bengaluru, Karnataka. Pin-560009 (India)",FKN00GL11545,SCOOTER,,"[""NO PARKING""]",[113],2024-04-02 03:43:46+00,,2024-04-02 03:45:49.451701+00,FKDEV01171,FKUSR01119,28.0,City Market,False,BTP044 - Sagar Theatre Junction,,,,,,
FKID119988,12.9638046,77.5766869,"KR Main Road, City Market Circle, Bengaluru, Karnataka. Pin-560002 (India)",FKN00GL100370,SCOOTER,,"[""WRONG PARKING""]",[112],2024-03-23 19:04:46+00,,2024-03-23 19:11:30.764564+00,FKDEV01246,FKUSR00549,28.0,City Market,True,BTP082 - KR Market Junction,,2024-04-10 14:41:37.802155+00,,,,
FKID069202,12.9646092,77.5762816,"Mysore Road, Sri Krishna Rajendra Market, Chickpete, Bengaluru, Karnataka. Pin-560002 (India)",FKN00GL60307,SCOOTER,,"[""WRONG PARKING""]",[112],2024-02-19 06:09:46+00,,2024-02-19 06:12:20.895731+00,FKDEV00591,FKUSR00575,28.0,City Market,True,BTP082 - KR Market Junction,,,,,,
FKID291991,12.959559,77.5777655,"Kalasipalyam Main Road, Kalasipalyam, Bengaluru, Karnataka. Pin-560002 (India)",FKN00GL228682,GOODS AUTO,,"[""WRONG PARKING""]",[112],2024-03-13 02:32:46+00,,2024-03-13 03:22:15.283436+00,FKDEV00151,FKUSR00151,28.0,City Market,True,BTP104 - Medical College Circle,,2024-03-30 17:58:36.279876+00,FKN00GL228682,GOODS AUTO,approved,2024-04-05 00:25:44.048+00
FKID124736,12.9643819,77.5765605,"Mysore Road, City Market Circle, Bengaluru, Karnataka. Pin-560002 (India)",FKN00GL104255,SCOOTER,,"[""WRONG PARKING""]",[112],2024-03-25 19:14:46+00,,2024-03-25 19:15:38.128006+00,FKDEV00328,FKUSR00327,28.0,City Market,True,BTP082 - KR Market Junction,,2024-04-11 22:32:26.038285+00,,,,
FKID241079,12.9642734,77.5779192,"Silver Jubilee Park Road, City Market Circle, Bengaluru, Karnataka. Pin-560002 (India)",FKN00GL193241,SCOOTER,,"[""WRONG PARKING""]",[112],2024-01-11 01:52:46+00,,2024-01-11 01:55:58.950965+00,FKDEV01057,FKUSR01010,28.0,City Market,True,BTP082 - KR Market Junction,,,FKN00GL193241,SCOOTER,approved,2024-01-16 07:43:15.771+00
FKID044895,12.9710255,77.5763741,"AS Char Main Road, Telagupet, Bengaluru, Karnataka. Pin-560002 (India)",FKN00GL40307,SCOOTER,,"[""WRONG PARKING""]",[112],2024-03-29 23:58:46+00,,2024-04-02 03:00:38.430558+00,FKDEV00299,FKUSR00298,28.0,City Market,False,BTP043 - Upparpet Junction,,,,,,
FKID142364,12.9643458,77.5786047,"Silver Jubilee Park Road, Dodpete, Nagartapete, Bengaluru, Karnataka. Pin-560002 (India)",FKN00GL118609,CAR,,"[""WRONG PARKING""]",[112],2023-11-19 00:51:46+00,,2023-11-19 19:09:05.014379+00,FKDEV00561,FKUSR00549,28.0,City Market,True,BTP082 - KR Market Junction,,,FKN00GL118609,CAR,approved,2023-11-19 22:24:30.225+00
FKID217338,12.9643828,77.5787887,"Silver Jubilee Park Road, Dodpete, Nagartapete, Bengaluru, Karnataka. Pin-560002 (India)",FKN00GL176398,CAR,,"[""WRONG PARKING""]",[112],2024-01-01 04:01:46+00,,2024-01-01 04:58:56.288573+00,FKDEV00299,FKUSR00298,28.0,City Market,True,BTP082 - KR Market Junction,,,FKN00GL176398,CAR,approved,2024-01-01 20:11:53.108+00
FKID167155,12.9697183,77.5757964,"AS Char Main Road, Chickpet Circle, Chickpete, Bengaluru, Karnataka. Pin-560053 (India)",FKN00GL138198,SCOOTER,,"[""WRONG PARKING""]",[112],2023-11-19 20:10:46+00,,2023-11-19 20:14:22.559305+00,FKDEV00561,FKUSR00549,28.0,City Market,True,No Junction,,,FKN00GL138198,SCOOTER,rejected,2023-11-20 01:35:18.703+00
FKID236897,12.964366,77.5761644,"BGS Flyover, Sri Krishna Rajendra Market, Chickpete, Bengaluru, Karnataka. Pin-560002 (India)",FKN00GL190421,PASSENGER AUTO,,"[""WRONG PARKING""]",[112],2024-01-09 19:17:46+00,,2024-01-09 19:28:39.76346+00,FKDEV00561,FKUSR00549,28.0,City Market,True,BTP082 - KR Market Junction,,,FKN00GL190421,PASSENGER AUTO,created1,2024-01-09 19:29:42.663+00
FKID051394,12.9696575,77.5755839,"AS Char Main Road, Chickpet Circle, Chickpete, Bengaluru, Karnataka. Pin-560053 (India)",FKN00GL45810,SCOOTER,,"[""WRONG PARKING"",""DEFECTIVE NUMBER PLATE""]","[112,116]",2024-02-11 07:41:46+00,,2024-02-11 07:50:39.232142+00,FKDEV00009,FKUSR00009,28.0,City Market,True,No Junction,,,,,,
FKID253518,12.9643711,77.5786629,"Silver Jubilee Park Road, Dodpete, Nagartapete, Bengaluru, Karnataka. Pin-560002 (India)",FKN00GL202073,SCOOTER,,"[""NO PARKING""]",[113],2024-01-20 02:35:46+00,,2024-01-20 03:58:10.853772+00,FKDEV01171,FKUSR01119,28.0,City Market,False,BTP082 - KR Market Junction,,,,,,
FKID092680,12.9637357,77.5767224,"KR Main Road, City Market Circle, Bengaluru, Karnataka. Pin-560002 (India)",FKN00GL79276,SCOOTER,,"[""WRONG PARKING""]",[112],2024-03-06 17:01:46+00,,2024-03-06 17:12:09.837338+00,FKDEV00079,FKUSR00079,28.0,City Market,True,BTP082 - KR Market Junction,,2024-03-23 03:13:21.864568+00,,,,
FKID193825,12.9701386,77.5757903,"AS Char Main Road, Chickpet Circle, Chickpete, Bengaluru, Karnataka. Pin-560053 (India)",FKN00GL158913,LGV,,"[""WRONG PARKING""]",[112],2023-12-19 04:11:46+00,,2023-12-19 04:45:35.58444+00,FKDEV00392,FKUSR00388,28.0,City Market,True,BTP043 - Upparpet Junction,,,FKN00GL158913,LGV,rejected,2023-12-19 20:20:39.007+00
FKID001609,12.9644744,77.5776585,"Silver Jubilee Park Road, City Market Circle, Bengaluru, Karnataka. Pin-560002 (India)",FKN00GL1605,PASSENGER AUTO,,"[""NO PARKING""]",[113],2024-03-09 05:49:46+00,,2024-03-15 02:23:27.624022+00,FKDEV00246,FKUSR00245,28.0,City Market,True,BTP082 - KR Market Junction,,2024-04-01 20:56:02.042592+00,FKN00GL1605,PASSENGER AUTO,approved,2024-04-02 03:34:29.046+00
FKID242592,12.9732144,77.5775833,"AS Char Main Road, Kempegowda Maharaja Complex, Kempegowda Extension, Chickpete, Bengaluru, Karnataka. Pin-560009 (India)",FKN00GL59961,SCOOTER,,"[""NO PARKING""]",[113],2024-01-12 23:38:46+00,,2024-01-12 23:40:49.166238+00,FKDEV00390,FKUSR00027,28.0,City Market,True,BTP044 - Sagar Theatre Junction,,,FKN00GL59961,SCOOTER,approved,2024-01-15 06:23:28.248+00
FKID037472,12.9640318,77.5767785,"KR Main Road, City Market Circle, Bengaluru, Karnataka. Pin-560002 (India)",FKN00GL34018,PASSENGER AUTO,,"[""WRONG PARKING""]",[112],2024-02-12 02:27:46+00,,2024-02-12 02:36:29.822882+00,FKDEV00519,FKUSR00508,28.0,City Market,False,BTP082 - KR Market Junction,,,,,,
FKID290194,12.9634369,77.5765184,"KR Main Road, City Market Circle, Bengaluru, Karnataka. Pin-560002 (India)",FKN00GL227511,MOTOR CYCLE,,"[""WRONG PARKING""]",[112],2023-12-19 17:52:46+00,,2023-12-19 17:56:28.086594+00,FKDEV00151,FKUSR00151,28.0,City Market,True,BTP082 - KR Market Junction,,,FKN00GL227511,MOTOR CYCLE,approved,2023-12-19 19:08:10.576+00
FKID142265,12.9595589,77.5755015,"Tippu Sultan Palace Road, Bhartiya Medical Sangha Circle, Bangalore Medical College & Research Institute, Bengaluru, Karnataka. Pin-560002 (India)",FKN00GL118529,GOODS AUTO,,"[""WRONG PARKING""]",[112],2024-03-02 07:52:46+00,,2024-03-05 07:25:43.821876+00,FKDEV00496,FKUSR00487,28.0,City Market,True,BTP104 - Medical College Circle,,,,,,
FKID198103,12.9633383,77.5772957,"Kalasipalyam Main Road, City Market Circle, Bengaluru, Karnataka. Pin-560002 (India)",FKN00GL61157,PASSENGER AUTO,,"[""WRONG PARKING"",""PARKING IN A MAIN ROAD""]","[112,107]",2023-12-19 21:13:46+00,,2023-12-20 23:41:16.485627+00,FKDEV00397,FKUSR00393,28.0,City Market,True,BTP082 - KR Market Junction,,,FKN00GL61157,PASSENGER AUTO,approved,2023-12-22 01:34:10.185+00
FKID124244,12.965992,77.5776869,"Avenue Road, K.R Market, Bengaluru Central City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, 560002, India",FKN00GL103846,SCOOTER,,"[""WRONG PARKING""]",[112],2023-12-13 00:54:46+00,,2023-12-16 02:20:22.681859+00,FKDEV00519,FKUSR00508,28.0,City Market,False,BTP082 - KR Market Junction,,,,,,
FKID080045,12.970369,77.5759742,"AS Char Main Road, Chickpete, Bengaluru, Karnataka. Pin-560053 (India)",FKN00GL9475,PASSENGER AUTO,,"[""WRONG PARKING""]",[112],2024-02-29 06:07:46+00,,2024-02-29 07:36:35.08685+00,FKDEV00291,FKUSR00290,28.0,City Market,True,BTP043 - Upparpet Junction,,,,,,
FKID177441,12.9644334,77.5772825,"Silver Jubilee Park Road, City Market Circle, Bengaluru, Karnataka. Pin-560002 (India)",FKN00GL146454,PASSENGER AUTO,,"[""WRONG PARKING""]",[112],2023-12-11 05:58:46+00,,2023-12-11 06:19:51.837462+00,FKDEV00299,FKUSR00298,28.0,City Market,True,BTP082 - KR Market Junction,,,FKN00GL146454,PASSENGER AUTO,rejected,2023-12-11 19:36:51.109+00
FKID281668,12.9632344,77.58177,"Sri Narasimha Raj Wadiyar Road, Potters Colony, Kalasipalyam, Bengaluru, Karnataka. Pin-560002 (India)",FKN00GL221536,SCOOTER,,"[""WRONG PARKING""]",[112],2023-11-23 03:54:46+00,,2023-11-23 23:54:05.237363+00,FKDEV00079,FKUSR00079,28.0,City Market,True,"BTP080 - NR Road, SP Road Junction",,,FKN00GL221536,SCOOTER,approved,2023-11-25 23:35:32.437+00
FKID100343,12.9701514,77.5758407,"AS Char Main Road, Chickpet Circle, Chickpete, Bengaluru, Karnataka. Pin-560053 (India)",FKN00GL85477,VAN,,"[""NO PARKING""]",[113],2024-01-18 23:36:46+00,,2024-01-19 00:26:12.228805+00,FKDEV01171,FKUSR01119,28.0,City Market,False,BTP043 - Upparpet Junction,,,,,,
FKID203955,12.9668663,77.5741684,"AS Char Main Road, Sultanpete, Bengaluru, Karnataka. Pin-560053 (India)",FKN00GL104463,CAR,,"[""PARKING IN A MAIN ROAD"",""WRONG PARKING""]","[107,112]",2023-12-23 04:49:46+00,,2023-12-23 04:58:20.783473+00,FKDEV00071,FKUSR00071,28.0,City Market,False,"BTP083 - AS Char Street, Mysore Road",,,,,,
FKID099741,12.9675741,77.5784317,"Avenue Road, Avenue Circle, Chickpete, Bengaluru, Karnataka. Pin-560002 (India)",FKN00GL84980,SCOOTER,,"[""WRONG PARKING""]",[112],2024-02-25 23:54:46+00,,2024-02-26 00:12:20.887071+00,FKDEV00591,FKUSR00575,28.0,City Market,True,BTP082 - KR Market Junction,,,,,,
FKID092658,12.9635002,77.5766309,"KR Main Road, City Market Circle, Bengaluru, Karnataka. Pin-560002 (India)",FKN00GL79256,CAR,,"[""WRONG PARKING""]",[112],2024-03-06 16:14:46+00,,2024-03-06 16:23:10.035433+00,FKDEV00079,FKUSR00079,28.0,City Market,True,BTP082 - KR Market Junction,,2024-03-23 03:11:19.010968+00,,,,
FKID143193,12.9645153,77.5776261,"Godown Street, City Market Circle, Bengaluru, Karnataka. Pin-560002 (India)",FKN00GL119289,SCOOTER,,"[""NO PARKING""]",[113],2023-12-03 04:13:46+00,,2023-12-03 04:22:09.637112+00,FKDEV01174,FKUSR01122,28.0,City Market,True,BTP082 - KR Market Junction,,,FKN00GL119290,SCOOTER,approved,2023-12-05 06:40:09.679+00
FKID161457,12.9644089,77.577124,"Silver Jubilee Park Road, City Market Circle, Bengaluru, Karnataka. Pin-560002 (India)",FKN00GL133926,CAR,,"[""NO PARKING""]",[113],2023-11-16 19:28:46+00,,2023-11-16 19:56:17.230388+00,FKDEV00519,FKUSR00508,28.0,City Market,True,BTP082 - KR Market Junction,,,FKN00GL133926,CAR,approved,2023-11-16 20:32:10.73+00
FKID065759,12.963969,77.5769665,"Kalasipalyam Main Road, City Market Circle, Bengaluru, Karnataka. Pin-560002 (India)",FKN00GL57533,PASSENGER AUTO,,"[""WRONG PARKING""]",[112],2024-02-23 23:39:46+00,,2024-02-23 23:46:38.645002+00,FKDEV00720,FKUSR00693,28.0,City Market,True,BTP082 - KR Market Junction,,,,,,
FKID058381,12.9640819,77.5768946,"Narasimha Raj Wadiyar Road, City Market Circle, Bengaluru, Karnataka. Pin-560002 (India)",FKN00GL51598,CAR,,"[""WRONG PARKING"",""PARKING IN A MAIN ROAD""]","[112,107]",2024-03-16 16:37:46+00,,2024-03-16 17:22:39.538043+00,FKDEV00397,FKUSR00393,28.0,City Market,True,BTP082 - KR Market Junction,,2024-04-04 15:48:12.228841+00,FKN00GL51598,CAR,approved,2024-04-17 05:21:55.028+00
FKID074869,12.9654042,77.5737665,"AS Char Main Road, Chanda Nagar, Sultanpete, Bengaluru, Karnataka. Pin-560053 (India)",FKN00GL65051,PASSENGER AUTO,,"[""PARKING IN A MAIN ROAD"",""WRONG PARKING""]","[107,112]",2024-02-27 02:38:46+00,,2024-02-27 02:47:16.112906+00,FKDEV00071,FKUSR00071,28.0,City Market,True,"BTP083 - AS Char Street, Mysore Road",,,,,,
FKID230743,12.964101,77.5768201,"Mysore Road, City Market Circle, Bengaluru, Karnataka. Pin-560002 (India)",FKN00GL186006,CAR,,"[""WRONG PARKING""]",[112],2024-01-07 19:45:46+00,,2024-01-07 23:46:34.585555+00,FKDEV00299,FKUSR00298,28.0,City Market,True,BTP082 - KR Market Junction,,,FKN00GL186006,CAR,created1,2024-01-08 10:47:28.396+00
FKID003887,12.9645922,77.5764141,"Mysore Road, Sri Krishna Rajendra Market, Chickpete, Bengaluru, Karnataka. Pin-560002 (India)",FKN00GL3836,SCOOTER,,"[""WRONG PARKING""]",[112],2024-03-24 21:03:46+00,,2024-03-28 02:20:05.469372+00,FKDEV00721,FKUSR00694,28.0,City Market,True,BTP082 - KR Market Junction,,2024-04-14 21:18:14.789715+00,,,,
FKID156115,12.9604435,77.5775943,"Kalasipalyam Main Road, Kalasipalyam, Bengaluru, Karnataka. Pin-560002 (India)",FKN00GL129765,PRIVATE BUS,,"[""NO PARKING"",""WRONG PARKING"",""DOUBLE PARKING"",""PARKING IN A MAIN ROAD""]","[113,112,109,107]",2023-11-15 02:39:46+00,,2023-11-15 02:41:20.54725+00,FKDEV00221,FKUSR00221,28.0,City Market,True,BTP104 - Medical College Circle,,,FKN00GL25306,PRIVATE BUS,approved,2023-11-17 00:22:39.092+00
FKID129833,12.9638847,77.5768366,"KR Main Road, City Market Circle, Bengaluru, Karnataka. Pin-560002 (India)",FKN00GL108292,PASSENGER AUTO,,"[""WRONG PARKING""]",[112],2024-03-27 16:35:46+00,,2024-03-27 16:47:36.678932+00,FKDEV00151,FKUSR00151,28.0,City Market,True,BTP082 - KR Market Junction,,2024-04-13 23:55:45.547672+00,,,,
FKID129983,12.9645769,77.5771032,"Avenue Road, City Market Circle, Bengaluru, Karnataka. Pin-560002 (India)",FKN00GL93361,PASSENGER AUTO,,"[""WRONG PARKING"",""DEFECTIVE NUMBER PLATE""]","[112,116]",2024-03-26 17:48:46+00,,2024-03-27 20:07:48.273144+00,FKDEV00328,FKUSR00327,28.0,City Market,True,BTP082 - KR Market Junction,,2024-04-14 00:22:21.620074+00,,,,
FKID050643,12.9691792,77.5765619,"Kuberan silks, Mamulpet Road, Mamulpete, Chikkapete, Chickpete, Bengaluru Central City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, 560053, India",FKN00GL45217,SCOOTER,,"[""WRONG PARKING""]",[112],2024-04-01 00:32:46+00,,2024-04-03 01:35:11.204928+00,FKDEV00328,FKUSR00327,28.0,City Market,False,No Junction,,,,,,
FKID293745,12.9701881,77.5758088,"AS Char Main Road, Chickpet Circle, Chickpete, Bengaluru, Karnataka. Pin-560053 (India)",FKN00GL187439,PASSENGER AUTO,,"[""WRONG PARKING""]",[112],2023-11-21 00:08:46+00,,2023-11-22 00:34:54.446877+00,FKDEV00299,FKUSR00298,28.0,City Market,False,BTP043 - Upparpet Junction,,,,,,
FKID237271,12.9612,77.5777796,"Kalasipalyam Main Road, Mothinagar, Kalasipalyam, Bengaluru, Karnataka. Pin-560002 (India)",FKN00GL190668,SCOOTER,,"[""WRONG PARKING""]",[112],2024-01-10 01:08:46+00,,2024-01-10 05:50:06.732394+00,FKDEV00496,FKUSR00487,28.0,City Market,True,BTP082 - KR Market Junction,,,FKN00GL190668,SCOOTER,approved,2024-01-10 22:10:38.377+00
